YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2012,2012,WY,Wyoming,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,24.4,24.4,,,19.8,28.9,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2012,2012,AK,Alaska,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,6,6,,,5,6.9,Overall,Overall,"(64.84507995700051, -147.72205903599973)",2,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,AL,Alabama,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5.9,5.9,,,5.1,6.7,Overall,Overall,"(32.84057112200048, -86.63186076199969)",1,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,AR,Arkansas,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,7.5,7.5,,,6.3,8.7,Overall,Overall,"(34.74865012400045, -92.27449074299966)",5,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,AZ,Arizona,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,3.4,3.4,,,2.7,4.1,Overall,Overall,"(34.865970280000454, -111.76381127699972)",4,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,CA,California,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,1.3,1.3,,,1,1.6,Overall,Overall,"(37.63864012300047, -120.99999953799971)",6,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,CO,Colorado,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.3,4.3,,,3.7,4.9,Overall,Overall,"(38.843840757000464, -106.13361092099967)",8,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,CT,Connecticut,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2,2,,,1.5,2.4,Overall,Overall,"(41.56266102000046, -72.64984095199964)",9,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,DC,District of Columbia,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,1.5,1.5,,,0.7,2.4,Overall,Overall,"(38.907192, -77.036871)",11,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,DE,Delaware,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2.6,2.6,,,1.9,3.3,Overall,Overall,"(39.008830667000495, -75.57774116799965)",10,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,FL,Florida,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,3.5,3.5,,,2.7,4.2,Overall,Overall,"(28.932040377000476, -81.92896053899966)",12,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,GA,Georgia,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.1,4.1,,,3.3,4.9,Overall,Overall,"(32.83968109300048, -83.62758034599966)",13,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,HI,Hawaii,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2.1,2.1,,,1.5,2.7,Overall,Overall,"(21.304850435000446, -157.85774940299973)",15,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,IA,Iowa,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.7,4.7,,,3.9,5.5,Overall,Overall,"(42.46940091300047, -93.81649055599968)",19,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,ID,Idaho,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.9,4.9,,,3.8,6.1,Overall,Overall,"(43.682630005000476, -114.3637300419997)",16,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,IL,Illinois,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2.5,2.5,,,1.8,3.3,Overall,Overall,"(40.48501028300046, -88.99771017799969)",17,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,IN,Indiana,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.1,4.1,,,3.5,4.8,Overall,Overall,"(39.766910452000445, -86.14996019399968)",18,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,KS,Kansas,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5.7,5.7,,,5.1,6.4,Overall,Overall,"(38.34774030000045, -98.20078122699965)",20,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,KY,Kentucky,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,6.3,6.3,,,5.5,7.1,Overall,Overall,"(31.31266064400046, -92.44568007099969)",21,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,LA,Louisiana,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5.7,5.7,,,4.8,6.5,Overall,Overall,"(31.31266064400046, -92.44568007099969)",22,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MA,Massachusetts,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,1.4,1.4,,,1.1,1.6,Overall,Overall,"(42.27687047000046, -72.08269067499964)",25,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MD,Maryland,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2,2,,,1.5,2.5,Overall,Overall,"(39.29058096400047, -76.60926011099963)",24,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,ME,Maine,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2.6,2.6,,,2.1,3.1,Overall,Overall,"(45.254228894000505, -68.98503133599962)",23,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MI,Michigan,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4,4,,,3.4,4.6,Overall,Overall,"(44.6613195430005, -84.71439026999968)",26,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MN,Minnesota,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.3,4.3,,,3.8,4.9,Overall,Overall,"(46.35564873600049, -94.79420050299967)",27,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MO,Missouri,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5.3,5.3,,,4.4,6.3,Overall,Overall,"(38.635790776000476, -92.56630005299968)",29,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MS,Mississippi,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,7.7,7.7,,,6.7,8.6,Overall,Overall,"(32.745510099000455, -89.53803082499968)",28,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,MT,Montana,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,8.7,8.7,,,7.7,9.6,Overall,Overall,"(47.06652897200047, -109.42442064499971)",30,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NC,North Carolina,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.1,4.1,,,3.6,4.6,Overall,Overall,"(35.466220975000454, -79.15925046299964)",37,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,ND,North Dakota,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,8,8,,,6.8,9.2,Overall,Overall,"(47.47531977900047, -100.11842104899966)",38,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NE,Nebraska,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5.3,5.3,,,4.8,5.8,Overall,Overall,"(41.6410409880005, -99.36572062299967)",31,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NH,New Hampshire,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2.3,2.3,,,1.6,3,Overall,Overall,"(43.65595011300047, -71.50036091999965)",33,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NJ,New Jersey,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,1.3,1.3,,,1,1.6,Overall,Overall,"(40.13057004800049, -74.27369128799967)",34,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NM,New Mexico,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.4,4.4,,,3.8,5.1,Overall,Overall,"(34.52088095200048, -106.24058098499967)",35,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NV,Nevada,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,3.8,3.8,,,2.9,4.7,Overall,Overall,"(39.493240390000494, -117.07184056399967)",32,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,NY,New York,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,1.9,1.9,,,1.5,2.4,Overall,Overall,"(42.82700103200045, -75.54397042699964)",36,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,OH,Ohio,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5,5,,,4.4,5.6,Overall,Overall,"(40.06021014100048, -82.40426005599966)",39,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,OK,Oklahoma,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,7,7,,,6.1,7.8,Overall,Overall,"(35.47203135600046, -97.52107021399968)",40,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,OR,Oregon,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4,4,,,3.1,5,Overall,Overall,"(44.56744942400047, -120.15503132599969)",41,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,PA,Pennsylvania,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.5,4.5,,,4,5,Overall,Overall,"(40.79373015200048, -77.86070029399963)",42,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,RI,Rhode Island,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,1.1,1.1,,,0.7,1.4,Overall,Overall,"(41.70828019300046, -71.52247031399963)",44,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,SC,South Carolina,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4,4,,,3.4,4.6,Overall,Overall,"(33.998821303000454, -81.04537120699968)",45,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,SD,South Dakota,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,7,7,,,6,8,Overall,Overall,"(44.353130053000484, -100.3735306369997)",46,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,TN,Tennessee,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,5.3,5.3,,,4.4,6.1,Overall,Overall,"(35.68094058000048, -85.77449091399967)",47,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,TX,Texas,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,3.9,3.9,,,3.3,4.5,Overall,Overall,"(31.827240407000488, -99.42677020599967)",48,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,UT,Utah,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,2.8,2.8,,,2.4,3.2,Overall,Overall,"(39.360700171000474, -111.58713063499971)",49,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,VA,Virginia,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.4,4.4,,,3.7,5.2,Overall,Overall,"(37.54268067400045, -78.45789046299967)",51,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,VT,Vermont,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,3.3,3.3,,,2.6,4.1,Overall,Overall,"(43.62538123900049, -72.51764079099962)",50,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,WA,Washington,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4,4,,,3.5,4.5,Overall,Overall,"(47.52227862900048, -120.47001078999972)",53,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,WI,Wisconsin,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,4.5,4.5,,,3.6,5.4,Overall,Overall,"(44.39319117400049, -89.81637074199966)",55,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,WV,West Virginia,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,9.3,9.3,,,8.2,10.4,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,WY,Wyoming,BRFSS,Tobacco,Current smokeless tobacco use among adults aged >= 18 years,%,Age-adjusted Prevalence,8.5,8.5,,,7.1,9.9,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,TOB,TOB2_2,AgeAdjPrev,OVERALL,OVR
2012,2012,AK,Alaska,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,63.3,63.3,,,58.9,67.4,Overall,Overall,"(64.84507995700051, -147.72205903599973)",2,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,AL,Alabama,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.1,64.1,,,60.9,67.2,Overall,Overall,"(32.84057112200048, -86.63186076199969)",1,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,AR,Arkansas,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.2,64.2,,,60.4,67.8,Overall,Overall,"(34.74865012400045, -92.27449074299966)",5,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,AZ,Arizona,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.7,64.7,,,60.6,68.6,Overall,Overall,"(34.865970280000454, -111.76381127699972)",4,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,CA,California,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,61.9,61.9,,,58.9,64.8,Overall,Overall,"(37.63864012300047, -120.99999953799971)",6,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,CO,Colorado,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.7,64.7,,,62,67.3,Overall,Overall,"(38.843840757000464, -106.13361092099967)",8,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,CT,Connecticut,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,70,70,,,66.7,73.1,Overall,Overall,"(41.56266102000046, -72.64984095199964)",9,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,DC,District of Columbia,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,73.1,73.1,,,67.8,77.8,Overall,Overall,"(38.89037138500049, -77.03196112699965)",11,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,DE,Delaware,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,62.6,62.6,,,58.4,66.5,Overall,Overall,"(39.008830667000495, -75.57774116799965)",10,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,FL,Florida,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,71,71,,,67.4,74.4,Overall,Overall,"(28.932040377000476, -81.92896053899966)",12,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,GA,Georgia,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,66.1,66.1,,,62.3,69.7,Overall,Overall,"(32.83968109300048, -83.62758034599966)",13,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,HI,Hawaii,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.9,65.9,,,61.8,69.8,Overall,Overall,"(21.304850435000446, -157.85774940299973)",15,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,IA,Iowa,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,63.5,63.5,,,60.4,66.5,Overall,Overall,"(42.46940091300047, -93.81649055599968)",19,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,ID,Idaho,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,61.9,61.9,,,56.6,67,Overall,Overall,"(43.682630005000476, -114.3637300419997)",16,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,IL,Illinois,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,68.3,68.3,,,64.3,72,Overall,Overall,"(40.48501028300046, -88.99771017799969)",17,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,IN,Indiana,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,62.5,62.5,,,59.8,65.1,Overall,Overall,"(39.766910452000445, -86.14996019399968)",18,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,KS,Kansas,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,61.4,61.4,,,58.8,63.9,Overall,Overall,"(38.34774030000045, -98.20078122699965)",20,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,KY,Kentucky,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,58.4,58.4,,,55.6,61.2,Overall,Overall,"(37.645970271000465, -84.77497104799966)",21,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,LA,Louisiana,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64,64,,,60.6,67.2,Overall,Overall,"(31.31266064400046, -92.44568007099969)",22,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MA,Massachusetts,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,67.3,67.3,,,64.9,69.6,Overall,Overall,"(42.27687047000046, -72.08269067499964)",25,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MD,Maryland,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.1,65.1,,,61.5,68.6,Overall,Overall,"(39.29058096400047, -76.60926011099963)",24,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,ME,Maine,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.5,65.5,,,62.9,68.1,Overall,Overall,"(45.254228894000505, -68.98503133599962)",23,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MI,Michigan,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,68.1,68.1,,,65.4,70.7,Overall,Overall,"(44.6613195430005, -84.71439026999968)",26,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MN,Minnesota,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64,64,,,61.4,66.5,Overall,Overall,"(46.35564873600049, -94.79420050299967)",27,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MO,Missouri,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,59.6,59.6,,,56.1,63,Overall,Overall,"(38.635790776000476, -92.56630005299968)",29,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MS,Mississippi,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.9,64.9,,,61.7,68,Overall,Overall,"(32.745510099000455, -89.53803082499968)",28,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,MT,Montana,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,60.9,60.9,,,57.8,63.8,Overall,Overall,"(47.06652897200047, -109.42442064499971)",30,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NC,North Carolina,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,67.1,67.1,,,64.7,69.3,Overall,Overall,"(35.466220975000454, -79.15925046299964)",37,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,ND,North Dakota,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,57,57,,,52.9,61,Overall,Overall,"(47.47531977900047, -100.11842104899966)",38,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NE,Nebraska,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,60.9,60.9,,,58.7,63.1,Overall,Overall,"(41.6410409880005, -99.36572062299967)",31,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NH,New Hampshire,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.4,65.4,,,61.4,69.1,Overall,Overall,"(43.65595011300047, -71.50036091999965)",33,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NJ,New Jersey,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,68.6,68.6,,,66,71.1,Overall,Overall,"(40.13057004800049, -74.27369128799967)",34,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NM,New Mexico,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,63.3,63.3,,,60.4,66,Overall,Overall,"(34.52088095200048, -106.24058098499967)",35,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NV,Nevada,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,67.5,67.5,,,63.5,71.3,Overall,Overall,"(39.493240390000494, -117.07184056399967)",32,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,NY,New York,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,72.9,72.9,,,69.3,76.2,Overall,Overall,"(42.82700103200045, -75.54397042699964)",36,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,OH,Ohio,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,61.4,61.4,,,58.8,63.9,Overall,Overall,"(40.06021014100048, -82.40426005599966)",39,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,OK,Oklahoma,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.5,65.5,,,62.7,68.2,Overall,Overall,"(35.47203135600046, -97.52107021399968)",40,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,OR,Oregon,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,69.9,69.9,,,66.2,73.3,Overall,Overall,"(44.56744942400047, -120.15503132599969)",41,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,PA,Pennsylvania,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.7,64.7,,,62.5,66.9,Overall,Overall,"(40.79373015200048, -77.86070029399963)",42,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,RI,Rhode Island,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65,65,,,60.9,69,Overall,Overall,"(41.70828019300046, -71.52247031399963)",44,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,SC,South Carolina,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,67.1,67.1,,,64.5,69.6,Overall,Overall,"(33.998821303000454, -81.04537120699968)",45,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,SD,South Dakota,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,59,59,,,55.4,62.6,Overall,Overall,"(44.353130053000484, -100.3735306369997)",46,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,TN,Tennessee,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.8,65.8,,,62.6,68.9,Overall,Overall,"(35.68094058000048, -85.77449091399967)",47,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,TX,Texas,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,65.5,65.5,,,62.4,68.5,Overall,Overall,"(31.827240407000488, -99.42677020599967)",48,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,UT,Utah,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,69.3,69.3,,,65.9,72.5,Overall,Overall,"(39.360700171000474, -111.58713063499971)",49,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,VA,Virginia,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.9,64.9,,,61.5,68.1,Overall,Overall,"(37.54268067400045, -78.45789046299967)",51,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,VT,Vermont,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,68.7,68.7,,,65,72.2,Overall,Overall,"(43.62538123900049, -72.51764079099962)",50,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
